X_Value,Sens1,Sens2,Sens3,Sens4,Sens5,Sens6,Sens7,Sens8,Sens9,Sens10,Sens11,Sens12,Sens13,Sens14,Sens15,Sens16,Release,Comment
0.448000,0.698932,0.676714,0.681222,0.702474,0.698288,0.675426,0.676070,0.681544,0.765502,0.685931,0.668213,0.739730,0.686898,0.656294,0.666603,0.657582,0.000000,
0.452000,0.701186,0.679290,0.683154,0.704084,0.698932,0.677036,0.678002,0.683476,0.777099,0.686898,0.669502,0.748428,0.687542,0.657905,0.667569,0.655650,0.000000,
0.456000,0.698932,0.677358,0.680900,0.701830,0.698610,0.675748,0.676070,0.681544,0.766469,0.685931,0.667891,0.741019,0.686254,0.656616,0.667247,0.654683,0.000000,
0.460000,0.701186,0.678002,0.683154,0.703762,0.700864,0.677036,0.677680,0.683476,0.775489,0.687542,0.669824,0.748750,0.687542,0.656938,0.668858,0.655327,0.000000,
0.464000,0.698932,0.676714,0.681222,0.701830,0.698932,0.675426,0.676392,0.681544,0.767435,0.685931,0.668213,0.741663,0.687220,0.655972,0.667247,0.654361,0.000000,
0.468000,0.701186,0.678646,0.682510,0.703440,0.699898,0.676714,0.677680,0.682188,0.773234,0.687864,0.669502,0.747140,0.687864,0.657905,0.668213,0.655327,0.000000,
0.472000,0.698932,0.678002,0.682188,0.702152,0.698610,0.675104,0.676714,0.682188,0.769368,0.685287,0.669502,0.741985,0.687220,0.656616,0.666925,0.654361,0.000000,
0.476000,0.700542,0.678002,0.682832,0.703118,0.700864,0.676392,0.677358,0.683154,0.771623,0.687220,0.668535,0.745851,0.687542,0.656938,0.667891,0.655005,0.000000,
0.480000,0.700220,0.677680,0.681866,0.702474,0.698610,0.676070,0.676714,0.682510,0.771623,0.686254,0.668213,0.742952,0.687220,0.656938,0.666925,0.655005,0.000000,
0.484000,0.701186,0.678002,0.682188,0.703440,0.700220,0.675748,0.676714,0.682510,0.767757,0.686898,0.669502,0.744562,0.687864,0.657260,0.667247,0.654683,0.000000,
0.488000,0.699898,0.677680,0.682832,0.702474,0.699254,0.676070,0.676714,0.681866,0.772589,0.686898,0.668535,0.745207,0.687542,0.656938,0.667569,0.655005,0.000000,
0.492000,0.700220,0.678002,0.682188,0.703118,0.699576,0.676070,0.677358,0.682832,0.769046,0.687542,0.669180,0.743918,0.687542,0.657582,0.667247,0.655327,0.000000,
0.496000,0.700220,0.677680,0.681866,0.703118,0.699576,0.676070,0.677358,0.682188,0.774844,0.686898,0.666925,0.746818,0.686898,0.657905,0.667247,0.655005,0.000000,
0.500000,0.699576,0.676714,0.682188,0.704084,0.698932,0.675748,0.677358,0.682188,0.768724,0.686254,0.668858,0.743596,0.687542,0.656616,0.667247,0.655327,0.000000,
0.504000,0.697966,0.678002,0.682832,0.703440,0.700220,0.676070,0.676392,0.682832,0.776777,0.687220,0.669502,0.747140,0.686898,0.657260,0.667891,0.655327,0.000000,
0.508000,0.700220,0.677358,0.681866,0.702474,0.698610,0.675426,0.677036,0.682188,0.767757,0.685931,0.668535,0.741663,0.686254,0.656616,0.666925,0.654361,0.000000,
0.512000,0.700864,0.676070,0.682510,0.703118,0.699576,0.675748,0.677358,0.682832,0.776777,0.687542,0.669824,0.748428,0.687542,0.656616,0.667891,0.654361,0.000000,
0.516000,0.699576,0.677036,0.682188,0.702474,0.698288,0.675426,0.676070,0.682188,0.766469,0.686254,0.665958,0.741341,0.686576,0.656616,0.667247,0.654039,0.000000,
0.520000,0.700542,0.678646,0.682832,0.703118,0.699898,0.675748,0.677680,0.683154,0.777422,0.687542,0.669180,0.749717,0.688187,0.657260,0.668535,0.655005,0.000000,
0.524000,0.699576,0.676714,0.681222,0.702152,0.699254,0.675104,0.676392,0.681544,0.765824,0.686576,0.668535,0.740697,0.687542,0.656294,0.666603,0.654361,0.000000,
0.528000,0.701508,0.678324,0.683154,0.704406,0.699576,0.675748,0.678324,0.683154,0.778388,0.686576,0.669502,0.750039,0.688509,0.658227,0.668213,0.655650,0.000000,
0.532000,0.698610,0.680256,0.681222,0.701830,0.698610,0.674782,0.676392,0.681866,0.765502,0.686576,0.668535,0.740375,0.686898,0.657260,0.666603,0.654361,0.000000,
0.536000,0.701186,0.678324,0.683476,0.703762,0.700542,0.676392,0.677680,0.683154,0.778388,0.687220,0.667569,0.750361,0.687864,0.657905,0.667247,0.655972,0.000000,
0.540000,0.698610,0.677358,0.681866,0.703118,0.698610,0.675426,0.676392,0.682188,0.764858,0.685609,0.668858,0.736831,0.687220,0.656294,0.666603,0.655005,0.000000,
0.544000,0.701186,0.678324,0.683154,0.704084,0.698932,0.676714,0.677358,0.682832,0.778066,0.687542,0.669502,0.749717,0.685931,0.657582,0.667891,0.655650,0.000000,
0.548000,0.699254,0.677358,0.681222,0.701830,0.698288,0.673816,0.676714,0.681866,0.765824,0.685931,0.668213,0.740052,0.686254,0.653717,0.667247,0.654361,0.000000,
