X_Value,Sens1,Sens2,Sens3,Sens4,Sens5,Sens6,Sens7,Sens8,Sens9,Sens10,Sens11,Sens12,Sens13,Sens14,Sens15,Sens16,Release,Comment
0.432000,0.694424,0.672528,0.678002,0.695712,0.693780,0.670596,0.674782,0.677680,0.748428,0.681744,0.664348,0.728455,0.681744,0.653072,0.663703,0.651139,1.000000,
0.436000,0.695712,0.673494,0.678324,0.696356,0.693780,0.670596,0.675426,0.678646,0.754871,0.683354,0.664992,0.733609,0.683676,0.653717,0.664992,0.652106,1.000000,
0.440000,0.694424,0.673172,0.678002,0.696034,0.694424,0.670596,0.674782,0.677680,0.749717,0.681744,0.664670,0.728777,0.681744,0.653717,0.664348,0.651139,1.000000,
0.444000,0.694746,0.673494,0.677680,0.695712,0.694102,0.669952,0.675104,0.677036,0.754227,0.683032,0.664992,0.732965,0.683999,0.654361,0.665636,0.651462,1.000000,
0.448000,0.694102,0.673172,0.678002,0.696356,0.695390,0.670596,0.675426,0.677680,0.750039,0.681421,0.664025,0.730066,0.682066,0.653395,0.664025,0.650817,1.000000,
0.452000,0.694102,0.672528,0.678002,0.696034,0.693780,0.670274,0.675104,0.677358,0.753583,0.682388,0.665314,0.732321,0.682710,0.653717,0.664992,0.651462,1.000000,
0.456000,0.695390,0.673816,0.678646,0.697000,0.694102,0.670596,0.675426,0.676070,0.751328,0.682066,0.664670,0.731032,0.682710,0.655005,0.664348,0.651462,1.000000,
0.460000,0.693780,0.672528,0.677680,0.695712,0.693136,0.668664,0.674460,0.677036,0.752294,0.682066,0.664670,0.731032,0.682066,0.654683,0.664348,0.651462,1.000000,
0.464000,0.695712,0.673494,0.678002,0.697322,0.695068,0.671240,0.675426,0.678646,0.752294,0.682066,0.664670,0.731677,0.683354,0.654361,0.664025,0.651462,1.000000,
0.468000,0.693780,0.672528,0.677358,0.695390,0.692814,0.669952,0.674138,0.677036,0.751005,0.682066,0.665636,0.730066,0.682710,0.654039,0.663703,0.651462,1.000000,
0.472000,0.696356,0.673816,0.679290,0.697000,0.695068,0.671884,0.675104,0.678646,0.753260,0.681744,0.665314,0.732965,0.683354,0.654361,0.664992,0.649529,1.000000,
0.476000,0.693780,0.672206,0.677358,0.695068,0.693458,0.669952,0.674460,0.675426,0.749717,0.681421,0.664670,0.729099,0.682066,0.654683,0.664670,0.651462,1.000000,
0.480000,0.695712,0.673816,0.678968,0.697000,0.695390,0.671240,0.675426,0.678968,0.754227,0.682388,0.664670,0.733932,0.683354,0.654039,0.664670,0.650495,1.000000,
0.484000,0.693780,0.672206,0.677036,0.694746,0.693136,0.669952,0.674138,0.676392,0.749395,0.681744,0.664025,0.728777,0.681744,0.653717,0.664025,0.651139,1.000000,
0.488000,0.696034,0.673172,0.678968,0.697322,0.695390,0.671884,0.675748,0.679290,0.754871,0.682388,0.665314,0.733932,0.683354,0.655972,0.665314,0.651784,1.000000,
0.492000,0.693136,0.672206,0.677358,0.694746,0.693136,0.673172,0.674460,0.677036,0.748750,0.681099,0.664025,0.727166,0.681744,0.653717,0.664025,0.648562,1.000000,
0.496000,0.695068,0.674138,0.679290,0.696356,0.695712,0.671240,0.676070,0.679290,0.755838,0.683354,0.664992,0.734576,0.682710,0.654039,0.664670,0.652106,1.000000,
0.500000,0.693780,0.672528,0.677680,0.695390,0.693458,0.670596,0.674460,0.677358,0.748428,0.681099,0.664025,0.727811,0.682066,0.653717,0.663381,0.650817,1.000000,
0.504000,0.695390,0.674782,0.678968,0.697644,0.694746,0.670596,0.676070,0.678324,0.756160,0.681744,0.665314,0.738119,0.683354,0.654683,0.665314,0.651784,1.000000,
0.508000,0.693458,0.673172,0.677358,0.692170,0.693136,0.670274,0.674460,0.676714,0.748428,0.680777,0.664025,0.727811,0.682388,0.654361,0.664025,0.651462,1.000000,
0.512000,0.696034,0.673816,0.678968,0.697322,0.695068,0.671240,0.676070,0.677680,0.756804,0.683032,0.665636,0.734898,0.682710,0.654361,0.664992,0.651784,1.000000,
0.516000,0.694102,0.672850,0.677680,0.695712,0.693136,0.670274,0.674782,0.677358,0.748106,0.681099,0.664025,0.728133,0.682066,0.653395,0.664348,0.650817,1.000000,
0.520000,0.695068,0.673172,0.678324,0.696356,0.694746,0.670918,0.675426,0.678002,0.755838,0.683354,0.665636,0.734898,0.683676,0.654683,0.665314,0.652106,1.000000,
0.524000,0.694424,0.672850,0.678646,0.695390,0.693458,0.670274,0.675426,0.677036,0.748428,0.682066,0.664025,0.728777,0.681744,0.652750,0.664025,0.651462,1.000000,
